time x1 x2 x3 theta gamma beta w1 w2 w3 u1 u2 u3 p3 fi3 q3 sy3
1.515000 2.564570 0.041109 0.301425 1.507179 -0.015323 -0.000441 -0.000038 -0.007643 -0.000000 0.201316 -0.013360 0.356520 1.699554 2.050048 -1.699983 -2.306350
1.520000 2.566413 0.041069 0.300538 1.507141 -0.015324 -0.000441 -0.000044 -0.007601 -0.000000 0.199750 -0.013316 0.356434 1.700615 2.058548 -1.701017 -2.314852
1.525000 2.568256 0.041029 0.299659 1.507103 -0.015324 -0.000442 -0.000051 -0.007559 -0.000000 0.198176 -0.013265 0.356350 1.701670 2.067054 -1.702081 -2.323360
1.530000 2.570097 0.040990 0.298787 1.507065 -0.015324 -0.000443 -0.000058 -0.007517 -0.000000 0.196592 -0.013205 0.356266 1.702718 2.075565 -1.703167 -2.331873
1.535000 2.571938 0.040951 0.297924 1.507028 -0.015324 -0.000443 -0.000063 -0.007473 -0.000000 0.195004 -0.013139 0.356181 1.703761 2.084081 -1.704260 -2.340392
1.540000 2.573778 0.040912 0.297069 1.506991 -0.015325 -0.000444 -0.000067 -0.007430 -0.000000 0.193418 -0.013068 0.356093 1.704803 2.092602 -1.705341 -2.348916
1.545000 2.575616 0.040874 0.296221 1.506954 -0.015325 -0.000444 -0.000070 -0.007386 -0.000000 0.191833 -0.012993 0.356005 1.705857 2.101129 -1.706410 -2.357445
1.550000 2.577454 0.040836 0.295381 1.506917 -0.015325 -0.000445 -0.000071 -0.007342 -0.000000 0.190245 -0.012913 0.355919 1.706937 2.109661 -1.707466 -2.365980
1.555000 2.579291 0.040799 0.294550 1.506880 -0.015326 -0.000445 -0.000071 -0.007298 -0.000000 0.188649 -0.012829 0.355834 1.708046 2.118198 -1.708507 -2.374520
1.560000 2.581127 0.040762 0.293726 1.506844 -0.015326 -0.000446 -0.000070 -0.007252 -0.000000 0.187048 -0.012742 0.355748 1.709178 2.126741 -1.709534 -2.383065
1.565000 2.582963 0.040725 0.292911 1.506808 -0.015327 -0.000447 -0.000070 -0.007207 -0.000000 0.185445 -0.012652 0.355661 1.710316 2.135290 -1.710549 -2.391615
1.570000 2.584797 0.040689 0.292103 1.506772 -0.015327 -0.000447 -0.000070 -0.007160 -0.000000 0.183847 -0.012559 0.355572 1.711445 2.143844 -1.711560 -2.400170
1.575000 2.586630 0.040653 0.291304 1.506736 -0.015327 -0.000448 -0.000070 -0.007113 -0.000000 0.182257 -0.012462 0.355481 1.712564 2.152405 -1.712569 -2.408731
1.580000 2.588463 0.040618 0.290512 1.506701 -0.015328 -0.000448 -0.000070 -0.007066 -0.000000 0.180675 -0.012363 0.355390 1.713674 2.160970 -1.713580 -2.417296
1.585000 2.590294 0.040583 0.289728 1.506665 -0.015328 -0.000449 -0.000070 -0.007017 -0.000000 0.179102 -0.012260 0.355298 1.714778 2.169541 -1.714592 -2.425867
1.590000 2.592125 0.040549 0.288953 1.506630 -0.015328 -0.000449 -0.000070 -0.006969 -0.000000 0.177537 -0.012155 0.355206 1.715876 2.178118 -1.715607 -2.434442
1.595000 2.593954 0.040515 0.288185 1.506596 -0.015329 -0.000450 -0.000069 -0.006920 -0.000000 0.175981 -0.012047 0.355113 1.716970 2.186700 -1.716625 -2.443023
1.600000 2.595783 0.040482 0.287424 1.506561 -0.015329 -0.000450 -0.000069 -0.006871 -0.000000 0.174435 -0.011936 0.355020 1.718060 2.195288 -1.717648 -2.451608
1.605000 2.597610 0.040449 0.286672 1.506527 -0.015329 -0.000451 -0.000068 -0.006822 -0.000000 0.172897 -0.011822 0.354927 1.719146 2.203881 -1.718676 -2.460199
1.610000 2.599437 0.040417 0.285927 1.506493 -0.015330 -0.000451 -0.000068 -0.006773 -0.000000 0.171369 -0.011706 0.354834 1.720229 2.212479 -1.719710 -2.468795
1.615000 2.601263 0.040386 0.285190 1.506459 -0.015330 -0.000452 -0.000067 -0.006723 -0.000000 0.169850 -0.011587 0.354741 1.721309 2.221083 -1.720750 -2.477396
1.620000 2.603088 0.040355 0.284460 1.506426 -0.015331 -0.000452 -0.000066 -0.006674 -0.000000 0.168339 -0.011466 0.354648 1.722386 2.229692 -1.721796 -2.486003
1.625000 2.604912 0.040325 0.283738 1.506392 -0.015331 -0.000453 -0.000065 -0.006624 -0.000000 0.166838 -0.011343 0.354555 1.723462 2.238307 -1.722848 -2.494614
1.630000 2.606735 0.040295 0.283024 1.506359 -0.015331 -0.000453 -0.000064 -0.006575 -0.000000 0.165346 -0.011218 0.354461 1.724536 2.246927 -1.723906 -2.503231
1.635000 2.608557 0.040266 0.282316 1.506327 -0.015332 -0.000454 -0.000062 -0.006525 -0.000000 0.163862 -0.011091 0.354368 1.725610 2.255552 -1.724970 -2.511853
1.640000 2.610378 0.040238 0.281617 1.506294 -0.015332 -0.000454 -0.000060 -0.006476 -0.000000 0.162387 -0.010962 0.354275 1.726683 2.264183 -1.726040 -2.520481
1.645000 2.612198 0.040210 0.280924 1.506262 -0.015332 -0.000455 -0.000058 -0.006426 -0.000000 0.160916 -0.010830 0.354183 1.727758 2.272819 -1.727123 -2.529114
1.650000 2.614017 0.040183 0.280239 1.506230 -0.015332 -0.000455 -0.000056 -0.006376 -0.000000 0.159441 -0.010691 0.354091 1.728831 2.281460 -1.728231 -2.537752
1.655000 2.615836 0.040157 0.279562 1.506198 -0.015333 -0.000456 -0.000053 -0.006325 -0.000000 0.157963 -0.010544 0.353999 1.729903 2.290107 -1.729360 -2.546396
1.660000 2.617653 0.040132 0.278892 1.506167 -0.015333 -0.000456 -0.000049 -0.006276 -0.000000 0.156486 -0.010393 0.353905 1.730977 2.298759 -1.730494 -2.555046
1.665000 2.619470 0.040107 0.278229 1.506135 -0.015333 -0.000457 -0.000044 -0.006227 -0.000000 0.155019 -0.010242 0.353810 1.732057 2.307417 -1.731618 -2.563701
1.670000 2.621285 0.040083 0.277574 1.506104 -0.015333 -0.000457 -0.000038 -0.006178 -0.000000 0.153565 -0.010093 0.353712 1.733146 2.316080 -1.732729 -2.572362
1.675000 2.623100 0.040059 0.276925 1.506074 -0.015334 -0.000458 -0.000030 -0.006131 -0.000000 0.152125 -0.009946 0.353612 1.734247 2.324748 -1.733828 -2.581028
1.680000 2.624913 0.040037 0.276284 1.506043 -0.015334 -0.000458 -0.000021 -0.006083 -0.000000 0.150699 -0.009802 0.353511 1.735363 2.333423 -1.734914 -2.589700
1.685000 2.626726 0.040015 0.275650 1.506013 -0.015334 -0.000459 -0.000010 -0.006037 -0.000000 0.149285 -0.009664 0.353408 1.736503 2.342102 -1.735990 -2.598377
1.690000 2.628538 0.039994 0.275023 1.505983 -0.015334 -0.000459 0.000001 -0.005991 -0.000000 0.147876 -0.009534 0.353305 1.737676 2.350788 -1.737054 -2.607060
1.695000 2.630348 0.039973 0.274404 1.505953 -0.015334 -0.000460 0.000013 -0.005946 -0.000000 0.146472 -0.009413 0.353201 1.738880 2.359479 -1.738109 -2.615748
1.700000 2.632158 0.039953 0.273791 1.505923 -0.015334 -0.000460 0.000023 -0.005902 -0.000000 0.145076 -0.009299 0.353095 1.740102 2.368176 -1.739158 -2.624441
1.705000 2.633967 0.039933 0.273185 1.505894 -0.015334 -0.000461 0.000033 -0.005858 -0.000000 0.143697 -0.009191 0.352988 1.741326 2.376880 -1.740208 -2.633139
1.710000 2.635775 0.039915 0.272586 1.505865 -0.015334 -0.000461 0.000041 -0.005814 -0.000000 0.142338 -0.009088 0.352879 1.742546 2.385590 -1.741262 -2.641843
1.715000 2.637582 0.039896 0.271994 1.505836 -0.015333 -0.000461 0.000049 -0.005773 -0.000000 0.141000 -0.008989 0.352769 1.743760 2.394305 -1.742324 -2.650552
1.720000 2.639388 0.039878 0.271408 1.505807 -0.015333 -0.000462 0.000054 -0.005732 -0.000000 0.139683 -0.008894 0.352657 1.744969 2.403027 -1.743397 -2.659266
1.725000 2.641193 0.039861 0.270829 1.505778 -0.015333 -0.000462 0.000059 -0.005690 -0.000000 0.138389 -0.008803 0.352544 1.746171 2.411755 -1.744481 -2.667986
1.730000 2.642996 0.039843 0.270256 1.505750 -0.015333 -0.000463 0.000063 -0.005650 -0.000000 0.137119 -0.008716 0.352430 1.747367 2.420489 -1.745576 -2.676711
1.735000 2.644799 0.039827 0.269690 1.505722 -0.015332 -0.000463 0.000066 -0.005610 -0.000000 0.135871 -0.008633 0.352315 1.748558 2.429229 -1.746686 -2.685442
1.740000 2.646601 0.039811 0.269129 1.505694 -0.015332 -0.000464 0.000068 -0.005570 -0.000000 0.134646 -0.008552 0.352201 1.749745 2.437975 -1.747809 -2.694178
1.745000 2.648402 0.039795 0.268575 1.505666 -0.015332 -0.000464 0.000069 -0.005531 -0.000000 0.133442 -0.008474 0.352086 1.750926 2.446726 -1.748947 -2.702920
1.750000 2.650203 0.039779 0.268027 1.505639 -0.015331 -0.000465 0.000069 -0.005492 -0.000000 0.132258 -0.008398 0.351973 1.752104 2.455484 -1.750100 -2.711668
1.755000 2.652002 0.039764 0.267485 1.505611 -0.015331 -0.000465 0.000069 -0.005452 -0.000000 0.131091 -0.008322 0.351860 1.753278 2.464247 -1.751268 -2.720421
1.760000 2.653800 0.039749 0.266948 1.505584 -0.015331 -0.000465 0.000067 -0.005413 -0.000000 0.129939 -0.008246 0.351750 1.754446 2.473017 -1.752453 -2.729180
1.765000 2.655597 0.039735 0.266417 1.505557 -0.015330 -0.000466 0.000065 -0.005373 -0.000000 0.128801 -0.008169 0.351641 1.755607 2.481792 -1.753653 -2.737946
1.770000 2.657394 0.039721 0.265892 1.505530 -0.015330 -0.000466 0.000063 -0.005333 -0.000000 0.127676 -0.008089 0.351532 1.756761 2.490573 -1.754868 -2.746717
1.775000 2.659189 0.039707 0.265373 1.505504 -0.015330 -0.000467 0.000061 -0.005294 -0.000000 0.126559 -0.008004 0.351424 1.757906 2.499359 -1.756097 -2.755494
1.780000 2.660984 0.039694 0.264859 1.505477 -0.015329 -0.000467 0.000059 -0.005254 -0.000000 0.125448 -0.007910 0.351315 1.759046 2.508152 -1.757343 -2.764278
1.785000 2.662778 0.039682 0.264350 1.505451 -0.015329 -0.000467 0.000058 -0.005215 -0.000000 0.124340 -0.007805 0.351207 1.760183 2.516950 -1.758604 -2.773068
1.790000 2.664570 0.039669 0.263847 1.505425 -0.015329 -0.000468 0.000056 -0.005176 -0.000000 0.123236 -0.007692 0.351099 1.761318 2.525754 -1.759875 -2.781864
1.795000 2.666362 0.039658 0.263350 1.505399 -0.015329 -0.000468 0.000055 -0.005136 -0.000000 0.122142 -0.007573 0.350992 1.762453 2.534563 -1.761149 -2.790666
1.800000 2.668153 0.039647 0.262858 1.505374 -0.015328 -0.000469 0.000055 -0.005098 -0.000000 0.121059 -0.007452 0.350885 1.763587 2.543378 -1.762421 -2.799475
1.805000 2.669944 0.039637 0.262371 1.505348 -0.015328 -0.000469 0.000054 -0.005059 -0.000000 0.119987 -0.007330 0.350780 1.764723 2.552199 -1.763689 -2.808291
1.810000 2.671733 0.039627 0.261890 1.505323 -0.015328 -0.000469 0.000055 -0.005021 -0.000000 0.118926 -0.007207 0.350675 1.765862 2.561025 -1.764952 -2.817112
1.815000 2.673521 0.039618 0.261414 1.505298 -0.015327 -0.000470 0.000056 -0.004983 -0.000000 0.117875 -0.007086 0.350571 1.767008 2.569857 -1.766207 -2.825940
1.820000 2.675309 0.039609 0.260943 1.505273 -0.015327 -0.000470 0.000059 -0.004945 -0.000000 0.116834 -0.006968 0.350467 1.768163 2.578695 -1.767450 -2.834774
1.825000 2.677096 0.039601 0.260478 1.505249 -0.015327 -0.000470 0.000062 -0.004906 -0.000000 0.115803 -0.006856 0.350364 1.769328 2.587539 -1.768680 -2.843615
1.830000 2.678881 0.039594 0.260017 1.505224 -0.015327 -0.000471 0.000066 -0.004869 -0.000000 0.114782 -0.006753 0.350261 1.770502 2.596389 -1.769897 -2.852461
1.835000 2.680667 0.039587 0.259562 1.505200 -0.015326 -0.000471 0.000070 -0.004831 -0.000000 0.113768 -0.006659 0.350158 1.771687 2.605244 -1.771105 -2.861314
1.840000 2.682451 0.039580 0.259112 1.505176 -0.015326 -0.000472 0.000073 -0.004794 -0.000000 0.112754 -0.006576 0.350056 1.772883 2.614106 -1.772308 -2.870172
1.845000 2.684234 0.039574 0.258667 1.505152 -0.015326 -0.000472 0.000076 -0.004757 -0.000000 0.111739 -0.006505 0.349954 1.774088 2.622973 -1.773510 -2.879037
1.850000 2.686017 0.039568 0.258226 1.505128 -0.015325 -0.000472 0.000079 -0.004720 -0.000000 0.110721 -0.006443 0.349853 1.775298 2.631846 -1.774713 -2.887907
1.855000 2.687798 0.039563 0.257791 1.505105 -0.015325 -0.000473 0.000082 -0.004683 -0.000000 0.109703 -0.006389 0.349752 1.776510 2.640726 -1.775917 -2.896784
1.860000 2.689579 0.039557 0.257361 1.505082 -0.015324 -0.000473 0.000086 -0.004646 -0.000000 0.108688 -0.006340 0.349652 1.777719 2.649612 -1.777120 -2.905666
1.865000 2.691359 0.039552 0.256937 1.505058 -0.015324 -0.000473 0.000088 -0.004610 -0.000000 0.107680 -0.006295 0.349553 1.778922 2.658503 -1.778322 -2.914555
1.870000 2.693138 0.039548 0.256517 1.505035 -0.015324 -0.000474 0.000090 -0.004574 -0.000000 0.106678 -0.006254 0.349453 1.780121 2.667401 -1.779521 -2.923450
1.875000 2.694917 0.039543 0.256102 1.505013 -0.015323 -0.000474 0.000093 -0.004539 -0.000000 0.105684 -0.006215 0.349353 1.781314 2.676304 -1.780720 -2.932350
1.880000 2.696694 0.039538 0.255692 1.504990 -0.015323 -0.000474 0.000095 -0.004503 -0.000000 0.104698 -0.006178 0.349254 1.782503 2.685214 -1.781917 -2.941257
1.885000 2.698471 0.039534 0.255287 1.504968 -0.015322 -0.000475 0.000096 -0.004468 -0.000000 0.103722 -0.006143 0.349154 1.783686 2.694129 -1.783115 -2.950169
1.890000 2.700247 0.039530 0.254887 1.504945 -0.015322 -0.000475 0.000100 -0.004433 -0.000000 0.102756 -0.006107 0.349053 1.784862 2.703051 -1.784313 -2.959088
1.895000 2.702022 0.039526 0.254491 1.504923 -0.015321 -0.000475 0.000101 -0.004399 -0.000000 0.101801 -0.006070 0.348952 1.786032 2.711978 -1.785514 -2.968012
1.900000 2.703797 0.039522 0.254101 1.504901 -0.015321 -0.000476 0.000102 -0.004365 -0.000000 0.100859 -0.006032 0.348851 1.787196 2.720911 -1.786717 -2.976943
1.905000 2.705570 0.039519 0.253715 1.504880 -0.015320 -0.000476 0.000103 -0.004332 -0.000000 0.099927 -0.005992 0.348750 1.788357 2.729850 -1.787921 -2.985880
1.910000 2.707343 0.039515 0.253333 1.504858 -0.015320 -0.000476 0.000105 -0.004298 -0.000000 0.099006 -0.005950 0.348650 1.789516 2.738795 -1.789126 -2.994822
1.915000 2.709115 0.039512 0.252956 1.504837 -0.015319 -0.000477 0.000105 -0.004265 -0.000000 0.098093 -0.005909 0.348551 1.790675 2.747745 -1.790331 -3.003771
1.920000 2.710886 0.039509 0.252584 1.504815 -0.015319 -0.000477 0.000108 -0.004231 -0.000000 0.097188 -0.005868 0.348452 1.791836 2.756701 -1.791535 -3.012726
1.925000 2.712656 0.039506 0.252216 1.504794 -0.015318 -0.000477 0.000109 -0.004197 -0.000000 0.096289 -0.005828 0.348354 1.792998 2.765663 -1.792736 -3.021686
1.930000 2.714426 0.039504 0.251853 1.504773 -0.015318 -0.000478 0.000111 -0.004164 -0.000000 0.095397 -0.005788 0.348256 1.794160 2.774631 -1.793934 -3.030653
1.935000 2.716195 0.039501 0.251494 1.504753 -0.015317 -0.000478 0.000113 -0.004131 -0.000000 0.094511 -0.005749 0.348158 1.795322 2.783605 -1.795130 -3.039626
1.940000 2.717963 0.039499 0.251140 1.504732 -0.015316 -0.000478 0.000114 -0.004098 -0.000000 0.093631 -0.005710 0.348061 1.796484 2.792585 -1.796324 -3.048604
1.945000 2.719730 0.039497 0.250790 1.504712 -0.015316 -0.000479 0.000114 -0.004066 -0.000000 0.092758 -0.005672 0.347963 1.797646 2.801570 -1.797516 -3.057589
1.950000 2.721497 0.039495 0.250444 1.504691 -0.015315 -0.000479 0.000117 -0.004033 -0.000000 0.091891 -0.005634 0.347866 1.798807 2.810561 -1.798706 -3.066579
1.955000 2.723262 0.039494 0.250103 1.504671 -0.015315 -0.000479 0.000119 -0.004001 -0.000000 0.091031 -0.005595 0.347768 1.799968 2.819558 -1.799895 -3.075576
1.960000 2.725027 0.039492 0.249766 1.504651 -0.015314 -0.000480 0.000121 -0.003970 -0.000000 0.090177 -0.005557 0.347671 1.801128 2.828561 -1.801082 -3.084578
1.965000 2.726791 0.039491 0.249433 1.504632 -0.015314 -0.000480 0.000122 -0.003938 -0.000000 0.089329 -0.005518 0.347573 1.802289 2.837569 -1.802268 -3.093587
1.970000 2.728555 0.039490 0.249104 1.504612 -0.015313 -0.000480 0.000125 -0.003907 -0.000000 0.088486 -0.005479 0.347476 1.803450 2.846584 -1.803452 -3.102601
1.975000 2.730318 0.039489 0.248780 1.504593 -0.015312 -0.000481 0.000126 -0.003876 -0.000000 0.087650 -0.005440 0.347379 1.804612 2.855604 -1.804635 -3.111621
1.980000 2.732079 0.039488 0.248460 1.504573 -0.015312 -0.000481 0.000128 -0.003845 -0.000000 0.086820 -0.005401 0.347281 1.805773 2.864630 -1.805817 -3.120647
1.985000 2.733841 0.039488 0.248143 1.504554 -0.015311 -0.000481 0.000130 -0.003815 -0.000000 0.085996 -0.005362 0.347184 1.806936 2.873661 -1.806997 -3.129679
1.990000 2.735601 0.039487 0.247831 1.504535 -0.015310 -0.000481 0.000132 -0.003785 -0.000000 0.085178 -0.005325 0.347087 1.808098 2.882699 -1.808175 -3.138717
1.995000 2.737361 0.039487 0.247523 1.504516 -0.015310 -0.000482 0.000134 -0.003755 -0.000000 0.084368 -0.005290 0.346989 1.809262 2.891742 -1.809350 -3.147761
2.000000 2.739120 0.039487 0.247219 1.504498 -0.015309 -0.000482 0.000137 -0.003725 -0.000000 0.083565 -0.005258 0.346892 1.810427 2.900792 -1.810524 -3.156811
2.005000 2.740878 0.039487 0.246919 1.504479 -0.015308 -0.000482 0.000140 -0.003696 -0.000000 0.082769 -0.005229 0.346794 1.811594 2.909847 -1.811695 -3.165866
2.010000 2.742635 0.039488 0.246623 1.504461 -0.015308 -0.000483 0.000142 -0.003666 -0.000000 0.081979 -0.005202 0.346697 1.812761 2.918908 -1.812864 -3.174928
2.015000 2.744392 0.039488 0.246331 1.504442 -0.015307 -0.000483 0.000144 -0.003637 -0.000000 0.081196 -0.005178 0.346599 1.813929 2.927974 -1.814032 -3.183995
2.020000 2.746148 0.039488 0.246043 1.504424 -0.015306 -0.000483 0.000146 -0.003609 -0.000000 0.080418 -0.005154 0.346502 1.815098 2.937047 -1.815199 -3.193068
2.025000 2.747903 0.039489 0.245759 1.504406 -0.015306 -0.000483 0.000149 -0.003580 -0.000000 0.079645 -0.005131 0.346406 1.816266 2.946125 -1.816366 -3.202147
2.030000 2.749657 0.039490 0.245478 1.504388 -0.015305 -0.000484 0.000151 -0.003552 -0.000000 0.078875 -0.005105 0.346309 1.817435 2.955210 -1.817532 -3.211232
2.035000 2.751411 0.039491 0.245202 1.504371 -0.015304 -0.000484 0.000153 -0.003524 -0.000000 0.078110 -0.005079 0.346212 1.818602 2.964300 -1.818698 -3.220322
2.040000 2.753164 0.039492 0.244929 1.504353 -0.015303 -0.000484 0.000157 -0.003496 -0.000000 0.077349 -0.005052 0.346115 1.819769 2.973396 -1.819864 -3.229419
2.045000 2.754916 0.039493 0.244660 1.504336 -0.015303 -0.000484 0.000158 -0.003469 -0.000000 0.076593 -0.005023 0.346019 1.820935 2.982497 -1.821029 -3.238521
2.050000 2.756668 0.039494 0.244394 1.504318 -0.015302 -0.000485 0.000160 -0.003442 -0.000000 0.075840 -0.004994 0.345922 1.822101 2.991605 -1.822193 -3.247629
2.055000 2.758419 0.039495 0.244133 1.504301 -0.015301 -0.000485 0.000162 -0.003415 -0.000000 0.075092 -0.004963 0.345826 1.823266 3.000718 -1.823357 -3.256743
2.060000 2.760169 0.039497 0.243875 1.504284 -0.015300 -0.000485 0.000164 -0.003388 -0.000000 0.074347 -0.004932 0.345730 1.824430 3.009838 -1.824521 -3.265863
2.065000 2.761918 0.039499 0.243621 1.504267 -0.015299 -0.000486 0.000166 -0.003361 -0.000000 0.073607 -0.004900 0.345633 1.825593 3.018963 -1.825683 -3.274988
2.070000 2.763667 0.039500 0.243370 1.504251 -0.015299 -0.000486 0.000169 -0.003336 -0.000000 0.072871 -0.004867 0.345537 1.826756 3.028094 -1.826845 -3.284119
2.075000 2.765415 0.039502 0.243123 1.504234 -0.015298 -0.000486 0.000171 -0.003310 -0.000000 0.072139 -0.004834 0.345441 1.827918 3.037230 -1.828006 -3.293257
2.080000 2.767162 0.039505 0.242880 1.504218 -0.015297 -0.000486 0.000172 -0.003285 -0.000000 0.071411 -0.004799 0.345345 1.829078 3.046373 -1.829167 -3.302399
2.085000 2.768908 0.039507 0.242641 1.504201 -0.015296 -0.000487 0.000175 -0.003260 -0.000000 0.070688 -0.004764 0.345249 1.830238 3.055521 -1.830326 -3.311548
2.090000 2.770654 0.039509 0.242405 1.504185 -0.015295 -0.000487 0.000177 -0.003235 -0.000000 0.069969 -0.004726 0.345153 1.831397 3.064675 -1.831485 -3.320703
2.095000 2.772399 0.039512 0.242172 1.504169 -0.015294 -0.000487 0.000178 -0.003211 -0.000000 0.069256 -0.004686 0.345057 1.832554 3.073835 -1.832643 -3.329863
2.100000 2.774143 0.039515 0.241943 1.504153 -0.015293 -0.000487 0.000180 -0.003187 -0.000000 0.068549 -0.004643 0.344960 1.833710 3.083001 -1.833801 -3.339029
2.105000 2.775887 0.039518 0.241718 1.504137 -0.015292 -0.000488 0.000182 -0.003163 -0.000000 0.067848 -0.004597 0.344864 1.834864 3.092172 -1.834958 -3.348201
2.110000 2.777630 0.039521 0.241496 1.504121 -0.015292 -0.000488 0.000183 -0.003139 -0.000000 0.067153 -0.004547 0.344768 1.836017 3.101349 -1.836115 -3.357379
2.115000 2.779372 0.039525 0.241278 1.504106 -0.015291 -0.000488 0.000186 -0.003117 -0.000000 0.066463 -0.004495 0.344672 1.837169 3.110532 -1.837271 -3.366562
2.120000 2.781113 0.039529 0.241063 1.504090 -0.015290 -0.000488 0.000188 -0.003094 -0.000000 0.065779 -0.004439 0.344576 1.838320 3.119721 -1.838426 -3.375751
2.125000 2.782854 0.039533 0.240851 1.504075 -0.015289 -0.000488 0.000189 -0.003071 -0.000000 0.065101 -0.004381 0.344480 1.839471 3.128915 -1.839580 -3.384946
2.130000 2.784594 0.039537 0.240643 1.504059 -0.015288 -0.000489 0.000191 -0.003049 -0.000000 0.064427 -0.004321 0.344384 1.840621 3.138116 -1.840733 -3.394147
2.135000 2.786334 0.039542 0.240438 1.504044 -0.015287 -0.000489 0.000192 -0.003026 -0.000000 0.063759 -0.004260 0.344289 1.841772 3.147322 -1.841884 -3.403354
2.140000 2.788072 0.039547 0.240236 1.504029 -0.015286 -0.000489 0.000194 -0.003004 -0.000000 0.063094 -0.004198 0.344193 1.842922 3.156533 -1.843035 -3.412566
2.145000 2.789810 0.039552 0.240038 1.504014 -0.015285 -0.000489 0.000194 -0.002982 -0.000000 0.062434 -0.004135 0.344098 1.844072 3.165751 -1.844183 -3.421784
2.150000 2.791548 0.039558 0.239843 1.503999 -0.015284 -0.000490 0.000197 -0.002962 -0.000000 0.061779 -0.004073 0.344002 1.845221 3.174974 -1.845330 -3.431008
2.155000 2.793284 0.039564 0.239651 1.503985 -0.015283 -0.000490 0.000199 -0.002941 -0.000000 0.061127 -0.004011 0.343907 1.846370 3.184203 -1.846475 -3.440237
2.160000 2.795020 0.039570 0.239463 1.503970 -0.015282 -0.000490 0.000200 -0.002920 -0.000000 0.060479 -0.003948 0.343812 1.847519 3.193438 -1.847619 -3.449473
2.165000 2.796755 0.039577 0.239278 1.503955 -0.015281 -0.000490 0.000201 -0.002900 -0.000000 0.059836 -0.003886 0.343717 1.848667 3.202678 -1.848762 -3.458714
2.170000 2.798490 0.039584 0.239095 1.503941 -0.015280 -0.000491 0.000202 -0.002880 -0.000000 0.059197 -0.003824 0.343622 1.849814 3.211924 -1.849903 -3.467960
2.175000 2.800223 0.039591 0.238916 1.503927 -0.015279 -0.000491 0.000204 -0.002860 -0.000000 0.058563 -0.003762 0.343527 1.850961 3.221176 -1.851043 -3.477213
2.180000 2.801956 0.039598 0.238741 1.503912 -0.015278 -0.000491 0.000204 -0.002839 -0.000000 0.057932 -0.003700 0.343432 1.852106 3.230434 -1.852182 -3.486471
2.185000 2.803689 0.039606 0.238568 1.503898 -0.015277 -0.000491 0.000206 -0.002820 -0.000000 0.057306 -0.003639 0.343338 1.853250 3.239697 -1.853320 -3.495734
2.190000 2.805421 0.039614 0.238398 1.503884 -0.015276 -0.000491 0.000207 -0.002801 -0.000000 0.056683 -0.003578 0.343243 1.854394 3.248967 -1.854456 -3.505004
2.195000 2.807152 0.039622 0.238232 1.503870 -0.015275 -0.000492 0.000208 -0.002782 -0.000000 0.056065 -0.003518 0.343149 1.855536 3.258241 -1.855592 -3.514279
2.200000 2.808882 0.039631 0.238069 1.503856 -0.015274 -0.000492 0.000209 -0.002763 -0.000000 0.055449 -0.003459 0.343054 1.856677 3.267522 -1.856727 -3.523560
2.205000 2.810612 0.039640 0.237908 1.503842 -0.015273 -0.000492 0.000210 -0.002746 -0.000000 0.054838 -0.003401 0.342960 1.857817 3.276808 -1.857861 -3.532846
2.210000 2.812341 0.039649 0.237751 1.503829 -0.015272 -0.000492 0.000212 -0.002728 -0.000000 0.054229 -0.003344 0.342866 1.858955 3.286100 -1.858995 -3.542138
2.215000 2.814069 0.039659 0.237597 1.503815 -0.015271 -0.000492 0.000212 -0.002709 -0.000000 0.053623 -0.003288 0.342772 1.860092 3.295398 -1.860128 -3.551436
2.220000 2.815797 0.039668 0.237445 1.503802 -0.015270 -0.000493 0.000213 -0.002691 -0.000000 0.053021 -0.003234 0.342678 1.861228 3.304701 -1.861259 -3.560740
2.225000 2.817524 0.039678 0.237297 1.503788 -0.015269 -0.000493 0.000214 -0.002674 -0.000000 0.052422 -0.003180 0.342584 1.862362 3.314010 -1.862390 -3.570049
2.230000 2.819250 0.039689 0.237152 1.503775 -0.015268 -0.000493 0.000215 -0.002656 -0.000000 0.051826 -0.003128 0.342490 1.863496 3.323325 -1.863520 -3.579364
2.235000 2.820976 0.039699 0.237009 1.503762 -0.015266 -0.000493 0.000215 -0.002639 -0.000000 0.051233 -0.003077 0.342396 1.864627 3.332645 -1.864649 -3.588684
2.240000 2.822701 0.039710 0.236870 1.503749 -0.015265 -0.000493 0.000216 -0.002622 -0.000000 0.050644 -0.003027 0.342302 1.865758 3.341971 -1.865777 -3.598010
2.245000 2.824425 0.039721 0.236733 1.503735 -0.015264 -0.000494 0.000217 -0.002607 -0.000000 0.050058 -0.002978 0.342209 1.866888 3.351303 -1.866904 -3.607342
2.250000 2.826149 0.039732 0.236600 1.503722 -0.015263 -0.000494 0.000218 -0.002590 -0.000000 0.049475 -0.002930 0.342115 1.868016 3.360640 -1.868030 -3.616679
2.255000 2.827872 0.039743 0.236469 1.503710 -0.015262 -0.000494 0.000218 -0.002573 -0.000000 0.048896 -0.002884 0.342022 1.869143 3.369983 -1.869155 -3.626022
2.260000 2.829594 0.039755 0.236341 1.503697 -0.015261 -0.000494 0.000219 -0.002557 -0.000000 0.048321 -0.002838 0.341928 1.870269 3.379331 -1.870279 -3.635371
2.265000 2.831316 0.039767 0.236216 1.503684 -0.015260 -0.000494 0.000219 -0.002541 -0.000000 0.047749 -0.002793 0.341835 1.871394 3.388685 -1.871402 -3.644725
